,distance,velocity,minttc
1992,88,11.2,9.113890222
1993,88,11.6,9.267547915
1994,88,12,9.11386866
1995,88,12.4,9.11386866
1996,88,12.8,9.113890222
1997,88,13.2,9.113911784
1998,88,13.6,9.11386866
1999,88,14,9.113901003
2000,88,14.4,9.113879441
2001,88,14.8,9.267547915
2002,88,15.2,9.113922566
2003,88,15.6,9.113890222
2004,88,16,9.113890222
2005,88,16.4,9.113901003
2006,88,16.8,9.113933347
2007,88,17.2,9.113901003
2008,88,17.6,9.113901003
2009,88,18,9.113890222
2010,88,18.4,9.267547915
2011,88,18.8,9.113890222
2012,88,19.2,9.113890222
2013,88,19.6,9.113911784
2014,88,20,9.11386866
2015,88,20.4,9.113911784
2016,88,20.8,9.113911784
2017,88,21.2,9.114376975
2018,88,21.6,9.267547915
2019,88,22,9.267547915
2020,88,22.4,0.249634596
2021,88,22.8,0.249948337
2022,88,23.2,0.977667558
2023,88,23.6,0.977457858
2024,88,24,0.977433415
2025,88,24.4,0.977451287
2026,88,24.8,0.97743324
2027,88,25.2,0.9774512
2028,88,25.6,2.053953023
2029,88,26,2.05510561
2030,88,26.4,2.05489585
2031,88,26.8,2.055023588
2032,88,27.2,2.054960241
2033,88,27.6,2.055023588
2034,88,28,2.054960241
2035,88,28.4,2.053248014
2036,88,28.8,2.054929618
2037,88,29.2,2.30119482
2038,88,29.6,2.296576997
2039,88,30,2.296606418
2040,90,10,9.302547905
2041,90,10.4,9.320622605
2042,90,10.8,9.320622605
2043,90,11.2,9.320622605
2044,90,11.6,9.477755927
2045,90,12,9.32063363
2046,90,12.4,9.32063363
2047,90,12.8,9.320600553
2048,90,13.2,9.320611579
2049,90,13.6,9.320600553
2050,90,14,9.320644656
2051,90,14.4,9.32063363
2052,90,14.8,9.477755927
2053,90,15.2,9.477755927
2054,90,15.6,9.320644656
2055,90,16,9.320600553
2056,90,16.4,9.320666707
2057,90,16.8,9.320622605
2058,90,17.2,9.320611579
2059,90,17.6,9.320611579
2060,90,18,9.477755927
2061,90,18.4,9.477755927
2062,90,18.8,9.320655682
2063,90,19.2,9.320600553
2064,90,19.6,9.320611579
2065,90,20,9.32063363
2066,90,20.4,9.320644656
2067,90,20.8,9.320644656
2068,90,21.2,9.320644656
2069,90,21.6,9.477755927
2070,90,22,9.477755927
2071,90,22.4,0.320977145
2072,90,22.8,0.321442311
2073,90,23.2,0.949383664
2074,90,23.6,0.949154362
2075,90,24,0.949146184
2076,90,24.4,1.059750979
2077,90,24.8,1.059750979
2078,90,25.2,1.059750979
2079,90,25.6,2.05516916
2080,90,26,2.055546332
2081,90,26.4,2.055500902
2082,90,26.8,2.055535073
2083,90,27.2,2.055535073
2084,90,27.6,2.055500902
2085,90,28,2.058328769
2086,90,28.4,2.055500902
2087,90,28.8,2.058275791
2088,90,29.2,2.341134596
2089,90,29.6,2.336775612
2090,90,30,2.336775612
2091,92,10,9.687963938
2092,92,10.4,9.527354987
2093,92,10.8,9.527343717
2094,92,11.2,9.527377528
2095,92,11.6,9.527332447
2096,92,12,9.527354987
2097,92,12.4,9.527377528
2098,92,12.8,9.527354987
2099,92,13.2,9.687963938
2100,92,13.6,9.687963938
2101,92,14,9.527366257
2102,92,14.4,9.527354987
2103,92,14.8,9.527366257
2104,92,15.2,9.527366257
2105,92,15.6,9.527366257
2106,92,16,9.527366257
2107,92,16.4,9.687963938
2108,92,16.8,9.687963938
2109,92,17.2,9.527354987
2110,92,17.6,9.527354987
2111,92,18,9.527366257
2112,92,18.4,9.527354987
2113,92,18.8,9.527366257
2114,92,19.2,9.527366257
2115,92,19.6,9.687963938
2116,92,20,9.687963938
2117,92,20.4,9.687963938
2118,92,20.8,9.527377528
2119,92,21.2,9.527343717
2120,92,21.6,9.527377528
2121,92,22,9.527366257
2122,92,22.4,9.527366257
2123,92,22.8,0.323148847
2124,92,23.2,1.02651868
2125,92,23.6,1.02651868
2126,92,24,1.033153781
2127,92,24.4,1.033153872
2128,92,24.8,1.03317714
2129,92,25.2,1.033176959
2130,92,25.6,1.033176959
2131,92,26,2.060697469
2132,92,26.4,2.060697664
2133,92,26.8,2.060697664
2134,92,27.2,2.060697664
2135,92,27.6,2.062052176
2136,92,28,2.062031327
2137,92,28.4,2.062146862
2138,92,28.8,2.062099614
2139,92,29.2,2.371951502
2140,92,29.6,2.377724727
2141,92,30,2.389130415
2142,94,10,9.89817195
2143,94,10.4,9.89817195
2144,94,10.8,9.734098884
2145,94,11.2,9.73406434
2146,94,11.6,9.734110399
2147,94,12,9.734110399
2148,94,12.4,9.89817195
2149,94,12.8,9.734075855
2150,94,13.2,9.89817195
2151,94,13.6,9.734075855
2152,94,14,9.73406434
2153,94,14.4,9.734121914
2154,94,14.8,9.73408737
2155,94,15.2,9.734098884
2156,94,15.6,9.73408737
2157,94,16,9.734098884
2158,94,16.4,9.73406434
2159,94,16.8,9.734075855
2160,94,17.2,9.734075855
2161,94,17.6,9.734098884
2162,94,18,9.734098884
2163,94,18.4,9.734098884
2164,94,18.8,9.89817195
2165,94,19.2,9.73408737
2166,94,19.6,9.734110399
2167,94,20,9.734098884
2168,94,20.4,9.73408737
2169,94,20.8,9.734110399
2170,94,21.2,9.734121914
2171,94,21.6,9.734098884
2172,94,22,9.89817195
2173,94,22.4,9.734110399
2174,94,22.8,0.398774006
2175,94,23.2,1.117041027
2176,94,23.6,1.116626573
2177,94,24,1.116637077
2178,94,24.4,1.116637176
2179,94,24.8,1.116637176
2180,94,25.2,1.108871048
2181,94,25.6,1.108871048
2182,94,26,2.063205273
2183,94,26.4,2.065685866
2184,94,26.8,2.065617669
2185,94,27.2,2.065589404
2186,94,27.6,2.065638956
2187,94,28,2.065670418
2188,94,28.4,2.065589404
2189,94,28.8,2.065589404
2190,94,29.2,2.424466741
2191,94,29.6,2.431202084
2192,94,30,2.427011656
2193,96,10,10.10837996
2194,96,10.4,9.940666883
2195,96,10.8,9.940843271
2196,96,11.2,9.940831511
2197,96,11.6,9.940831511
2198,96,12,9.94086679
2199,96,12.4,9.940831511
2200,96,12.8,9.940831511
2201,96,13.2,10.10837996
2202,96,13.6,10.10837996
2203,96,14,9.940807993
2204,96,14.4,9.940807993
2205,96,14.8,9.940819752
2206,96,15.2,9.940831511
2207,96,15.6,9.940831511
2208,96,16,9.940843271
2209,96,16.4,9.940843271
2210,96,16.8,9.940796233
2211,96,17.2,9.940796233
2212,96,17.6,10.10837996
2213,96,18,10.10837996
2214,96,18.4,10.10837996
2215,96,18.8,10.10837996
2216,96,19.2,9.940843271
2217,96,19.6,9.940831511
2218,96,20,9.940831511
2219,96,20.4,9.94086679
2220,96,20.8,9.940831511
2221,96,21.2,9.940831511
2222,96,21.6,10.10837996
2223,96,22,10.10837996
2224,96,22.4,10.10837996
2225,96,22.8,0.477667677
2226,96,23.2,1.199428711
2227,96,23.6,1.198970879
2228,96,24,1.19900269
2229,96,24.4,1.199002797
2230,96,24.8,1.198986838
2231,96,25.2,1.189991736
2232,96,25.6,1.198986838
2233,96,26,2.068367809
2234,96,26.4,2.070221245
2235,96,26.8,2.071453509
2236,96,27.2,2.070148234
2237,96,27.6,2.07015325
2238,96,28,2.070033247
2239,96,28.4,2.070170155
2240,96,28.8,2.070170155
2241,96,29.2,2.481168287
2242,96,29.6,2.481168287
2243,96,30,2.481168287
2244,98,10,10.31858797
2245,98,10.4,10.14755213
2246,98,10.8,10.14757614
2247,98,11.2,10.14755213
2248,98,11.6,10.14756414
2249,98,12,10.14756414
2250,98,12.4,10.14756414
2251,98,12.8,10.31858797
2252,98,13.2,10.31858797
2253,98,13.6,10.14754013
2254,98,14,10.14756414
2255,98,14.4,10.14756414
2256,98,14.8,10.14757614
2257,98,15.2,10.14756414
2258,98,15.6,10.14757614
2259,98,16,10.31858797
2260,98,16.4,10.31858797
2261,98,16.8,10.31858797
2262,98,17.2,10.14754013
2263,98,17.6,10.14752813
2264,98,18,10.14756414
2265,98,18.4,10.14756414
2266,98,18.8,10.14758815
2267,98,19.2,10.14757614
2268,98,19.6,10.14757614
2269,98,20,10.31858797
2270,98,20.4,10.31858797
2271,98,20.8,10.14752813
2272,98,21.2,10.14756414
2273,98,21.6,10.14754013
2274,98,22,10.14755213
2275,98,22.4,10.14756414
2276,98,22.8,0.480094566
2277,98,23.2,1.279998851
2278,98,23.6,1.269172111
2279,98,24,1.279428908
2280,98,24.4,1.279403656
2281,98,24.8,1.279437862
2282,98,25.2,1.279429023
2283,98,25.6,1.279403656
2284,98,26,2.081337055
2285,98,26.4,2.077225937
2286,98,26.8,2.077385134
2287,98,27.2,2.077212942
2288,98,27.6,2.077330982
2289,98,28,2.077212942
2290,98,28.4,2.079947307
2291,98,28.8,2.079947307
2292,98,29.2,2.077402643
2293,98,29.6,2.523752678
2294,98,30,2.53185155
2295,100,10,10.33943261
2296,100,10.4,10.52879599
2297,100,10.8,10.52879599
2298,100,11.2,10.52879599
2299,100,11.6,10.35427227
2300,100,12,10.35429677
2301,100,12.4,10.35430901
2302,100,12.8,10.35429677
2303,100,13.2,10.35429677
2304,100,13.6,10.52879599
2305,100,14,10.52879599
2306,100,14.4,10.52879599
2307,100,14.8,10.52879599
2308,100,15.2,10.35429677
2309,100,15.6,10.35429677
2310,100,16,10.35430901
2311,100,16.4,10.35430901
2312,100,16.8,10.52879599
2313,100,17.2,10.52879599
2314,100,17.6,10.52879599
2315,100,18,10.52879599
2316,100,18.4,10.35429677
2317,100,18.8,10.35429677
2318,100,19.2,10.35430901
2319,100,19.6,10.35429677
2320,100,20,10.35429677
2321,100,20.4,10.35428452
2322,100,20.8,10.52879599
2323,100,21.2,10.52879599
2324,100,21.6,10.35429677
2325,100,22,10.35429677
2326,100,22.4,10.35429677
2327,100,22.8,0.560232472
2328,100,23.2,0.471694827
2329,100,23.6,1.358075577
2330,100,24,1.357333934
2331,100,24.4,1.450976046
2332,100,24.8,1.450976046
2333,100,25.2,1.357463404
2334,100,25.6,1.357401412
2335,100,26,1.35740129
2336,100,26.4,2.089708605
2337,100,26.8,2.084010749
2338,100,27.2,2.084003501
2339,100,27.6,2.084003501
2340,100,28,2.087935182
2341,100,28.4,2.083832835
2342,100,28.8,2.084003501
2343,100,29.2,2.083867173
2344,100,29.6,2.574959488
2345,100,30,2.572836936
2346,102,10,10.54661409
2347,102,10.4,10.56100441
2348,102,10.8,10.739004
2349,102,11.2,10.739004
2350,102,11.6,10.56102939
2351,102,12,10.56102939
2352,102,12.4,10.56102939
2353,102,12.8,10.56102939
2354,102,13.2,10.739004
2355,102,13.6,10.56102939
2356,102,14,10.56100441
2357,102,14.4,10.739004
2358,102,14.8,10.56102939
2359,102,15.2,10.56102939
2360,102,15.6,10.5610169
2361,102,16,10.56102939
2362,102,16.4,10.56102939
2363,102,16.8,10.739004
2364,102,17.2,10.56104189
2365,102,17.6,10.739004
2366,102,18,10.739004
2367,102,18.4,10.739004
2368,102,18.8,10.56104189
2369,102,19.2,10.56102939
2370,102,19.6,10.56102939
2371,102,20,10.56102939
2372,102,20.4,10.739004
2373,102,20.8,10.56102939
2374,102,21.2,10.739004
2375,102,21.6,10.739004
2376,102,22,10.56102939
2377,102,22.4,10.56102939
2378,102,22.8,0.550365658
2379,102,23.2,0.551678266
2380,102,23.6,1.495573598
2381,102,24,1.481328151
2382,102,24.4,1.481328151
2383,102,24.8,1.481328151
2384,102,25.2,1.494710448
2385,102,25.6,1.494730024
2386,102,26,1.494730024
2387,102,26.4,2.094212804
2388,102,26.8,2.101041057
2389,102,27.2,2.103969613
2390,102,27.6,2.103969613
2391,102,28,2.103969613
2392,102,28.4,2.10105204
2393,102,28.8,2.101074157
2394,102,29.2,2.101074157
2395,102,29.6,2.624456352
2396,102,30,2.62242917
2397,104,10,10.94921201
2398,104,10.4,10.94921201
2399,104,10.8,10.94921201
2400,104,11.2,10.94921201
2401,104,11.6,10.76773654
2402,104,12,10.76776202
2403,104,12.4,10.76776202
2404,104,12.8,10.76776202
2405,104,13.2,10.94921201
2406,104,13.6,10.94921201
2407,104,14,10.94921201
2408,104,14.4,10.76776202
2409,104,14.8,10.76772381
2410,104,15.2,10.76776202
2411,104,15.6,10.76776202
2412,104,16,10.76776202
2413,104,16.4,10.94921201
2414,104,16.8,10.94921201
2415,104,17.2,10.94921201
2416,104,17.6,10.94921201
2417,104,18,10.76772381
2418,104,18.4,10.76776202
2419,104,18.8,10.76776202
2420,104,19.2,10.76776202
2421,104,19.6,10.76776202
2422,104,20,10.94921201
2423,104,20.4,10.94921201
2424,104,20.8,10.94921201
2425,104,21.2,10.76772381
2426,104,21.6,10.76776202
2427,104,22,10.76772381
2428,104,22.4,10.76777476
2429,104,22.8,0.632932912
2430,104,23.2,0.634585318
2431,104,23.6,1.533676912
2432,104,24,1.532767887
2433,104,24.4,1.53276802
2434,104,24.8,1.53276802
2435,104,25.2,1.53276802
2436,104,25.6,1.549762984
2437,104,26,1.549762984
2438,104,26.4,2.108334455
2439,104,26.8,2.103594413
2440,104,27.2,2.103589448
2441,104,27.6,2.103708455
2442,104,28,2.103589448
2443,104,28.4,2.106308183
2444,104,28.8,2.106308183
2445,104,29.2,2.106308183
2446,104,29.6,2.682473188
2447,104,30,2.670503346
2448,106,10,10.96112512
2449,106,10.4,10.97449465
2450,106,10.8,11.15942002
2451,106,11.2,10.9744557
2452,106,11.6,10.9744557
2453,106,12,10.97452061
2454,106,12.4,10.97450763
2455,106,12.8,10.97449465
2456,106,13.2,10.97449465
2457,106,13.6,10.97449465
2458,106,14,11.15942002
2459,106,14.4,11.15942002
2460,106,14.8,10.97446868
2461,106,15.2,10.97449465
2462,106,15.6,10.97450763
2463,106,16,10.97449465
2464,106,16.4,10.97449465
2465,106,16.8,10.97449465
2466,106,17.2,11.15942002
2467,106,17.6,11.15942002
2468,106,18,11.15942002
2469,106,18.4,10.97448166
2470,106,18.8,10.97449465
2471,106,19.2,10.97446868
2472,106,19.6,10.97449465
2473,106,20,10.97449465
2474,106,20.4,11.15942002
2475,106,20.8,11.15942002
2476,106,21.2,11.15942002
2477,106,21.6,10.97449465
2478,106,22,10.97450763
2479,106,22.4,10.9744557
2480,106,22.8,0.633143213
2481,106,23.2,0.634916675
2482,106,23.6,1.598525004
2483,106,24,1.59747381
2484,106,24.4,1.687735005
2485,106,24.8,1.597469385
2486,106,25.2,1.597483628
2487,106,25.6,1.597473672
2488,106,26,1.597473672
2489,106,26.4,2.119986611
2490,106,26.8,2.117895293
2491,106,27.2,2.119986611
2492,106,27.6,2.117865922
2493,106,28,2.117808086
2494,106,28.4,2.117966088
2495,106,28.8,2.117877369
2496,106,29.2,2.117877369
2497,106,29.6,2.117877369
2498,106,30,2.612197006
2499,108,10,11.16875249
2500,108,10.4,11.18125373
2501,108,10.8,11.18120082
2502,108,11.2,11.36962803
2503,108,11.6,11.18122727
2504,108,12,11.18122727
2505,108,12.4,11.18122727
2506,108,12.8,11.36962803
2507,108,13.2,11.36962803
2508,108,13.6,11.18120082
2509,108,14,11.1812405
2510,108,14.4,11.18122727
2511,108,14.8,11.18122727
2512,108,15.2,11.1812405
2513,108,15.6,11.1812405
2514,108,16,11.36962803
2515,108,16.4,11.36962803
2516,108,16.8,11.18121405
2517,108,17.2,11.18118759
2518,108,17.6,11.18122727
2519,108,18,11.18122727
2520,108,18.4,11.18122727
2521,108,18.8,11.18122727
2522,108,19.2,11.36962803
2523,108,19.6,11.36962803
2524,108,20,11.18122727
2525,108,20.4,11.18120082
2526,108,20.8,11.18122727
2527,108,21.2,11.18122727
2528,108,21.6,11.18122727
2529,108,22,11.18120082
2530,108,22.4,11.36962803
2531,108,22.8,0.716104945
2532,108,23.2,0.719708273
2533,108,23.6,0.559809113
2534,108,24,1.73236382
2535,108,24.4,1.731098731
2536,108,24.8,1.731098731
2537,108,25.2,1.748736173
2538,108,25.6,1.748736173
2539,108,26,1.748736173
2540,108,26.4,1.731057948
2541,108,26.8,2.127796256
2542,108,27.2,2.13049014
2543,108,27.6,2.130513977
2544,108,28,2.130479172
2545,108,28.4,2.130415852
2546,108,28.8,2.130479318
2547,108,29.2,2.130479318
2548,108,29.6,2.509306815
2549,108,30,2.755605418
2550,110,10,11.37780675
2551,110,10.4,11.38793296
2552,110,10.8,11.57777036
2553,110,11.2,11.57777036
2554,110,11.6,11.3879599
2555,110,12,11.3879599
2556,110,12.4,11.3879599
2557,110,12.8,11.38793296
2558,110,13.2,11.38793296
2559,110,13.6,11.57777036
2560,110,14,11.57777036
2561,110,14.4,11.57777036
2562,110,14.8,11.57777036
2563,110,15.2,11.38797337
2564,110,15.6,11.38797337
2565,110,16,11.3879599
2566,110,16.4,11.38797337
2567,110,16.8,11.3879599
2568,110,17.2,11.3879599
2569,110,17.6,11.57777036
2570,110,18,11.57777036
2571,110,18.4,11.3879599
2572,110,18.8,11.38798684
2573,110,19.2,11.3879599
2574,110,19.6,11.38793296
2575,110,20,11.38791949
2576,110,20.4,11.3879599
2577,110,20.8,11.38793296
2578,110,21.2,11.57777036
2579,110,21.6,11.57777036
2580,110,22,11.38794643
2581,110,22.4,11.38793296
2582,110,22.8,0.804196285
2583,110,23.2,0.80681908
2584,110,23.6,0.56142222
2585,110,24,1.87799673
2586,110,24.4,1.876533409
2587,110,24.8,2.049988459
2588,110,25.2,1.876606286
2589,110,25.6,2.049988459
2590,110,26,2.049988459
2591,110,26.4,2.049988459
2592,110,26.8,2.149296587
2593,110,27.2,2.145189424
2594,110,27.6,2.145153767
2595,110,28,2.145072929
2596,110,28.4,2.145072929
2597,110,28.8,2.149969973
2598,110,29.2,2.149969973
2599,110,29.6,2.41945254
2600,110,30,2.689883596
